model_name,task_name,total_trials,trial_ids,trial_names,successful_trials,execution_times_sec,setup_times_sec,success_rate,resolves_task,successful_trial_ids
grok-code-fast-1,feal-linear-cryptanalysis,5,"['70a1c023-8126-49a3-938d-7cea810588fe', '6e12f3dc-1378-4e86-992d-8dfad8ef555b', '8e09137e-fff0-4cf0-aec0-9f4d90e08748', '2c1a6033-8906-48c7-9701-78aa1714f30a', 'c7ab5712-aff6-4792-8105-3358b797720b']","['feal-linear-cryptanalysis__riu4Qtn', 'feal-linear-cryptanalysis__fAL6HSb', 'feal-linear-cryptanalysis__8ZM9GLK', 'feal-linear-cryptanalysis__QUdXgSW', 'feal-linear-cryptanalysis__t6BoJ2f']",0,"[631.881206, 307.19413, 900.854049, 777.650423, 625.302822]","[85.889226, 68.515434, 157.087235, 20.730748, 56.668543]",0.0,False,[]
grok-code-fast-1,filter-js-from-html,5,"['472c5afe-743c-4eb6-be36-eb3e2b1bccb6', 'f5283f4b-8974-43f7-a40c-ee5fa96ec462', '57bc73e1-df70-46eb-8427-ba59efd4b9af', '429e99de-f645-44c4-bb74-feded6c11639', '7a484c9e-f117-43f9-b0fd-1382ee75bc04']","['filter-js-from-html__3JYsWLo', 'filter-js-from-html__Eiaye9o', 'filter-js-from-html__iefbViY', 'filter-js-from-html__eQGGUqx', 'filter-js-from-html__StFnzHF']",0,"[39.359657, 68.472217, 367.982357, 32.701211, 35.77445]","[51.823047, 54.297497, 115.986212, 35.584127, 48.503849]",0.0,False,[]
grok-code-fast-1,financial-document-processor,5,"['5cc908a0-b8b0-4596-883e-30344ce209a9', '1d2345d6-e057-4f24-8e65-8790edce7774', 'c2ccdb5e-8a42-4a1a-9708-4511877bc04b', 'a8f215e1-ed86-4396-9cf3-220dedb14464', 'b5792fa5-773f-4f70-bb74-19e2997a75e1']","['financial-document-processor__Lg8RXAL', 'financial-document-processor__ySsbio4', 'financial-document-processor__hrCndGK', 'financial-document-processor__6MgYupR', 'financial-document-processor__MKSskp8']",0,"[328.287738, 331.041978, 295.970427, 87.683204, 83.73838]","[29.720705, 117.631737, 25.564601, 116.056699, 235.874611]",0.0,False,[]
grok-code-fast-1,fix-code-vulnerability,5,"['17da5b2b-eb9f-487b-b725-fe379680d6b1', 'aa63a451-665d-4dd6-84f0-17468df2227d', 'e64fccba-96bb-40ba-ace7-289de375f3a4', 'f73ca943-2986-4039-bf97-bfa98b99fc0c', 'be90131b-91f0-4804-98ca-13cd5b1f869e']","['fix-code-vulnerability__fDAUreJ', 'fix-code-vulnerability__7JQkjZn', 'fix-code-vulnerability__sGbrxH8', 'fix-code-vulnerability__SgWcUMV', 'fix-code-vulnerability__P3dMhFe']",0,"[165.510629, 900.071085, 344.88578, 928.578719, 367.197265]","[41.021836, 76.192144, 12.833966, 5.249803, 58.161604]",0.0,False,[]
grok-code-fast-1,fix-git,5,"['623a966d-53ac-450c-96d8-8d84204ff3aa', 'eadedfe7-471b-4113-b853-13d373ac303a', '5fe15e49-cfc2-4b14-ba17-7e3b5f2df5a3', 'd3738041-2571-4869-8f9b-d0c6b483f30e', '967301e6-a3da-4932-97db-329020ce7f6e']","['fix-git__TVJghgU', 'fix-git__uu7Y4xE', 'fix-git__6QYTpfC', 'fix-git__Vp26XUc', 'fix-git__4XRtuty']",1,"[82.770473, 199.538043, 852.275154, 369.801683, 260.749011]","[40.610128, 45.264456, 64.474199, 31.06923, 72.387543]",0.2,False,['967301e6-a3da-4932-97db-329020ce7f6e']
grok-code-fast-1,fix-ocaml-gc,5,"['12d2ff45-5d78-4e93-ae43-67d218550b9a', '6cba3f53-e365-4a02-90fb-79517d752af0', '5bfbcca6-221a-437e-81d2-7d00604f661d', '3ccd2fb7-1823-4cd0-ae9e-4154268de659', '7c56abc1-3133-4715-80bf-bc250963e9cd']","['fix-ocaml-gc__fVBjN92', 'fix-ocaml-gc__vvvChLd', 'fix-ocaml-gc__otoJCTw', 'fix-ocaml-gc__PYxSegE', 'fix-ocaml-gc__ibrjE3K']",0,"[475.455921, 1485.734256, 2073.222343, 798.084791, 1973.564711]","[33.385878, 119.519931, 14.035893, 47.671563, 60.397591]",0.0,False,[]
grok-code-fast-1,form-filling,5,"['09daf0a3-0be2-4108-84ba-73ed4c8b262e', 'a8203cf0-f2d6-4f59-91da-80b8b0c3076d', 'ef80d46c-70a9-4a33-a02f-15c011616e29', 'dcec8655-8344-45ff-ae61-00efa79f4234', '6744f165-9919-4ba8-a04c-bddfd0fc46c2']","['form-filling__vod655M', 'form-filling__ubLwFEF', 'form-filling__8MVGjoL', 'form-filling__NxAkW2t', 'form-filling__6BHUB2Z']",3,"[326.551391, 310.594237, 204.388012, 86.797682, 118.443591]","[22.707979, 37.428633, 4.775181, 9.406561, 8.454541]",0.6,True,"['09daf0a3-0be2-4108-84ba-73ed4c8b262e', 'a8203cf0-f2d6-4f59-91da-80b8b0c3076d', '6744f165-9919-4ba8-a04c-bddfd0fc46c2']"
grok-code-fast-1,git-leak-recovery,5,"['8af4b9ac-dcda-4bf0-aff9-b13947a9ee5c', '03e75e83-d09e-4936-a970-f869509dae21', '2ef18b10-d2a9-4857-8d63-f3e631024650', 'bc56cbdc-25b6-4c67-ae2d-711c9dab8f69', '25bcc30c-935b-4b86-afde-8f6751dfdaf1']","['git-leak-recovery__SthcHDf', 'git-leak-recovery__zUNwwHe', 'git-leak-recovery__G92qo8P', 'git-leak-recovery__CdPfdHt', 'git-leak-recovery__vRxx8Mr']",1,"[123.645644, 77.518181, 290.527972, 35.950961, 214.798702]","[29.369933, 58.866277, 27.897707, 16.669902, 40.99536]",0.2,False,['8af4b9ac-dcda-4bf0-aff9-b13947a9ee5c']
grok-code-fast-1,gpt2-codegolf,5,"['4657c8d9-2d07-41fb-a682-0077dd737d78', '1fc5b8b3-54fb-4b1a-b003-1fb04ad2826c', '32f6148f-d383-401c-873e-bca2ba8a7afe', 'f3bee811-1337-40bc-b1bc-7ed8088e56ec', '7ab19ed0-bdc0-422b-88a2-03931ee7ff8d']","['gpt2-codegolf__rX8eJYK', 'gpt2-codegolf__2aAJgXX', 'gpt2-codegolf__WAnZNuf', 'gpt2-codegolf__krGU8Cz', 'gpt2-codegolf__Usu27kV']",0,"[44.607847, 69.75182, 159.615188, 34.891083, 47.196831]","[17.499327, 188.319716, 76.525794, 23.985259, 69.804333]",0.0,False,[]
grok-code-fast-1,hf-model-inference,5,"['a84efdf1-6156-4caa-b18e-69f177573f3e', 'f8204e16-9b97-4616-a709-4c978e18f931', '150b4736-4bf4-4e87-826c-154a6b2cdfd2', '856b9854-86c6-45a4-aa4f-0c31c512e1a8', '3d48106b-4428-4b61-8344-5cfbb1654b17']","['hf-model-inference__27P9pgE', 'hf-model-inference__BfXdgLZ', 'hf-model-inference__KT57uou', 'hf-model-inference__sVuy2GR', 'hf-model-inference__fj5N9dV']",2,"[212.010365, 84.616999, 134.600098, 152.852531, 85.622256]","[13.145887, 53.874307, 63.497582, 25.552186, 38.822705]",0.4,False,"['150b4736-4bf4-4e87-826c-154a6b2cdfd2', '856b9854-86c6-45a4-aa4f-0c31c512e1a8']"
grok-code-fast-1,install-klee-minimal,5,"['d7e84b9c-fb8d-4bd9-8792-5ba94104bba4', 'af94516c-8e30-433b-9281-2445048c3173', 'fee2e9ad-5aee-4cd4-894b-26e071c71c93', '40f175e0-41c0-4ece-bd2d-c362337fe1a1', '7bc53f63-700f-4bfa-a688-d925ebbc9e6a']","['install-klee-minimal__ScmoRkq', 'install-klee-minimal__mTnr9t5', 'install-klee-minimal__gBdKoTf', 'install-klee-minimal__CjW88t8', 'install-klee-minimal__r4eyFig']",0,"[908.998116, 900.001959, 479.099412, 900.032245, 900.470523]","[38.50816, 37.562041, 201.783139, 65.061338, 164.763999]",0.0,False,[]
grok-code-fast-1,install-windows-3.11,5,"['f1ed4354-e3be-4398-b2f4-5651da591e36', '8dd02d32-814e-478d-a0d2-b0c821c6f2ec', '908fd45f-ef96-49cb-9c88-7514f3f59e98', 'ebfc759b-138b-41f5-922f-7599feafce91', 'e88e3d91-35af-425a-b81a-9f6d4a6c662a']","['install-windows-3.11__ETXE5xq', 'install-windows-3.11__fQbhKwk', 'install-windows-3.11__E6inXGi', 'install-windows-3.11__QvEiKbZ', 'install-windows-3.11__h2LddXB']",0,"[320.577613, 1112.760538, 222.356272, 852.042047, 194.912933]","[32.864253, 21.970175, 32.162685, 69.223883, 43.458608]",0.0,False,[]
grok-code-fast-1,large-scale-text-editing,5,"['6634cdb8-cbb3-4206-aa65-6b897fdb6bb2', 'dc4a31c6-85a4-44cc-83ed-69c1cb29de6e', '0cd89299-0805-434f-b281-fb01f768a7e6', 'b2c829d1-b88a-413d-a414-3066eef23534', 'd372fa99-92ec-40e8-91ae-24a4d9357550']","['large-scale-text-editing__rqaxwqH', 'large-scale-text-editing__f3CSJqx', 'large-scale-text-editing__vjTHPYx', 'large-scale-text-editing__fcDW6Cs', 'large-scale-text-editing__CibJ79L']",0,"[106.596472, 208.982002, 558.664554, 161.207289, 120.093058]","[97.132019, 198.787418, 22.626006, 321.218731, 34.339629]",0.0,False,[]
grok-code-fast-1,largest-eigenval,5,"['b3750943-d6ab-41d7-a756-aa7997b84b1c', '73334acf-c2d6-4d74-9cd5-1df50690103d', 'ec706b11-1e87-48ba-93aa-72ab7fb00467', 'bac75088-6e38-43cd-a256-4f5065278f7c', '2fda543a-55ec-4299-9fd9-6d6e8cb68c09']","['largest-eigenval__KqHd7yW', 'largest-eigenval__VUHKnox', 'largest-eigenval__G2giYc5', 'largest-eigenval__2nVETQN', 'largest-eigenval__XhsjPNH']",0,"[905.303051, 908.582583, 900.198927, 761.680012, 949.914758]","[144.500379, 58.150473, 145.521429, 143.937369, 40.645924]",0.0,False,[]
grok-code-fast-1,log-summary-date-ranges,5,"['5faa7bb1-2260-4e2f-907c-9f5311f64452', '1eedae27-bd40-4e49-a7ea-7e53f3ea2559', '77cfe204-6dfc-493b-b593-19f9bf76f5ad', 'dc9c0b1f-74a0-49e0-83b2-94fcfcc437b1', '31e167bc-8931-46b2-bd3d-302b2a65d47d']","['log-summary-date-ranges__5GBM5gL', 'log-summary-date-ranges__N3NNfvh', 'log-summary-date-ranges__rjEouY2', 'log-summary-date-ranges__yneFe2a', 'log-summary-date-ranges__GEqfxeH']",0,"[166.377165, 135.948771, 96.015003, 192.412587, 44.254706]","[92.618758, 77.463873, 13.724075, 57.902655, 158.220855]",0.0,False,[]
grok-code-fast-1,make-doom-for-mips,5,"['066fbfe6-f59c-4fc4-8e3f-41da24ca2026', 'e9cf0f4f-85fe-42ac-903a-6230bf4cc8ce', '44db6da9-f3f8-4344-88af-74627abe5796', 'e6f23cad-9881-4526-9dd7-9b907bbe37fb', '2adc6d64-018c-4698-a43f-d221ba4ba398']","['make-doom-for-mips__L3HQKAh', 'make-doom-for-mips__iVQtiSq', 'make-doom-for-mips__BgvMW2N', 'make-doom-for-mips__Fbodpkc', 'make-doom-for-mips__LCRzGER']",0,"[578.118148, 636.112899, 739.340836, 589.842526, 900.568042]","[78.704034, 48.239759, 22.976898, 31.865569, 168.414001]",0.0,False,[]
grok-code-fast-1,make-mips-interpreter,5,"['d3b1b785-6b03-48cb-a2d0-ebe693ff184c', 'cb02b4ad-c656-434a-a32f-fca3e475be87', 'f0437214-8b1f-42bd-86cf-480e9fad0f7c', '0e5258c5-aa4f-43d2-bb3c-8e7fa1764fa6', 'cb552c04-f6df-416e-b20c-da69d7ee8d92']","['make-mips-interpreter__Vsj2kGZ', 'make-mips-interpreter__vWagHDZ', 'make-mips-interpreter__SPJ6Nwd', 'make-mips-interpreter__wwHdzwk', 'make-mips-interpreter__WUrTvVQ']",0,"[508.010753, 783.100446, 613.110449, 1153.781232, 1453.991861]","[11.209851, 128.378765, 81.096021, 71.816935, 114.94954]",0.0,False,[]
grok-code-fast-1,merge-diff-arc-agi-task,5,"['2480e1e3-7d49-4248-bd01-2e4c90947e6b', 'c40c8646-7196-4bc4-a2fc-e6f1f067b0f6', 'd66b8d7e-a5be-4a25-8167-317f2024d192', '75fb856c-4ce4-46fa-b750-a34deefde633', '2d198eab-ffa2-4c5e-acdb-dd520cfe1b59']","['merge-diff-arc-agi-task__EZMUXfo', 'merge-diff-arc-agi-task__gJLEfN5', 'merge-diff-arc-agi-task__ybYNrax', 'merge-diff-arc-agi-task__c5evLy9', 'merge-diff-arc-agi-task__ZSmVnqf']",4,"[801.21029, 282.980675, 910.407648, 845.071644, 223.598911]","[160.427972, 32.247063, 53.290013, 144.315513, 25.15241]",0.8,True,"['2480e1e3-7d49-4248-bd01-2e4c90947e6b', 'c40c8646-7196-4bc4-a2fc-e6f1f067b0f6', '75fb856c-4ce4-46fa-b750-a34deefde633', '2d198eab-ffa2-4c5e-acdb-dd520cfe1b59']"
grok-code-fast-1,model-extraction-relu-logits,5,"['d31531be-74a4-41fe-8d73-2d6d2065482c', '58a2576f-8aa4-4715-b8cd-4d83f86390aa', '092edccd-2bd3-4795-9f3b-33370ee33590', '9bd3fbac-ab22-40f5-8afc-def6c2749c08', '60a2ba2a-a896-44a3-ae5c-297d8c437384']","['model-extraction-relu-logits__um5Q3Ef', 'model-extraction-relu-logits__MQbe7a5', 'model-extraction-relu-logits__MvKbEGo', 'model-extraction-relu-logits__32zbfFo', 'model-extraction-relu-logits__cjyARw7']",0,"[151.89274, 86.930158, 79.757427, 174.07949, 89.033644]","[98.507522, 25.215929, 37.881344, 57.551458, 15.639714]",0.0,False,[]
grok-code-fast-1,mteb-leaderboard,5,"['582dab3e-c249-4c08-9d3c-bfbf064a057c', '029e4ac6-be71-436e-b58b-681bec0d33f1', 'ce6b390c-9cb0-43e2-a581-b7cd2f8ef136', 'c4ff7377-67a7-4fb4-b2c9-5710a2048d31', '9c414b15-610b-41f7-bc57-909a6025a9eb']","['mteb-leaderboard__S5eUe5g', 'mteb-leaderboard__TQVqCe3', 'mteb-leaderboard__YiEixqB', 'mteb-leaderboard__SB3hpwd', 'mteb-leaderboard__Dmi6NaE']",0,"[146.267777, 54.017572, 334.936862, 368.17852, 89.786656]","[32.577891, 2.79326, 4.332947, 10.908966, 52.704828]",0.0,False,[]
grok-code-fast-1,mteb-retrieve,5,"['b15502e6-690f-4df9-8953-ab33fa8268ca', 'a02f0adf-75cb-4835-9ebe-6ca02233115a', 'c8c4f4fd-d5d2-4a2f-bd20-4dd7fe3c1969', '802f94ac-5233-475f-af91-e7ca67833fd4', '979d7f90-e29a-4f5f-ae4f-4388beb6dcad']","['mteb-retrieve__Hg3bVTM', 'mteb-retrieve__cGndWAk', 'mteb-retrieve__GiRCTFJ', 'mteb-retrieve__HnUKmWc', 'mteb-retrieve__35eQy5A']",0,"[210.914319, 217.240875, 139.967001, 80.889906, 52.264941]","[11.973209, 75.617327, 125.46929, 36.444527, 5.659716]",0.0,False,[]
grok-code-fast-1,nginx-request-logging,5,"['d8520981-e0c1-43c5-9d82-cd2d002215b5', '3e08f3b9-29d6-4997-bdd6-d714f8637602', '24472457-f34e-4074-aa41-aa33fd178913', '394497fa-7998-425e-ba88-32f7cae9bafc', '539e5175-7ae0-4359-b135-698e97ce318b']","['nginx-request-logging__ADx6sKY', 'nginx-request-logging__38QcyAD', 'nginx-request-logging__Ft9eR5f', 'nginx-request-logging__hcNQ5QH', 'nginx-request-logging__JTzDyAK']",0,"[78.433008, 78.482906, 135.602007, 349.288517, 195.755936]","[33.784945, 56.24269, 33.581425, 37.610568, 155.836368]",0.0,False,[]
grok-code-fast-1,openssl-selfsigned-cert,5,"['35c29313-afc7-4511-abe8-13b9c9177d42', 'e455b5b4-27c3-454a-8206-c014fe952981', '60fe1148-64b9-482d-ba72-28b100ebf8ea', '32e2e69d-dc92-4a8b-9a81-a4c0b704b038', '840db8a2-7621-4e12-937e-e4955c0d5a59']","['openssl-selfsigned-cert__pQH6oRN', 'openssl-selfsigned-cert__s8aMnou', 'openssl-selfsigned-cert__bwYigmV', 'openssl-selfsigned-cert__Ht74iSF', 'openssl-selfsigned-cert__7cFPebL']",1,"[71.394297, 31.139507, 82.783771, 42.709974, 259.329827]","[53.053476, 27.0038, 70.168426, 46.940504, 47.773657]",0.2,False,['840db8a2-7621-4e12-937e-e4955c0d5a59']
grok-code-fast-1,password-recovery,5,"['a081fdee-435a-4ded-860c-52600dee3e96', '79b54340-e4c9-474d-ac59-d3058685795c', '96a1eea1-5dbb-4812-88d3-ad61d306e395', '5a8c6cab-5d2b-4a51-9459-61dc03cd3c1f', '6896217d-dd24-4978-a10d-38b55a37fd4f']","['password-recovery__kwwMGiS', 'password-recovery__ZyqTC4o', 'password-recovery__mBzucVN', 'password-recovery__76QX5cf', 'password-recovery__JM38hz7']",0,"[725.064546, 166.469868, 1546.922871, 393.118825, 274.347955]","[41.072304, 24.798839, 140.937181, 31.106724, 38.970658]",0.0,False,[]
grok-code-fast-1,path-tracing,5,"['7dd3ba78-b646-4866-9d33-eb328d23c223', '83ffc759-3c9a-425b-8702-d5ea5fb6e06e', 'ee448201-b409-4db9-b531-7e4362d0bcfc', 'eb2121a9-fbec-469f-8ce0-0747a2c8bb2a', '136ae080-81a7-401e-9e66-8b9df4b662ed']","['path-tracing__R3RfvUm', 'path-tracing__FVfLLsk', 'path-tracing__CVmwzfs', 'path-tracing__WpjQGKe', 'path-tracing__GgdokGX']",0,"[353.434563, 900.052758, 468.402407, 104.654786, 864.613321]","[60.521827, 269.240398, 24.392706, 32.117459, 15.256814]",0.0,False,[]
grok-code-fast-1,path-tracing-reverse,5,"['e2cc6cfd-8a05-4d21-9a29-6101193986cb', '1ab319e5-6efb-4e51-8a4a-b6322ed9e0ed', '6bade9a9-4f4d-4a4c-9f47-b3ac7e6a0601', '662b1d6c-0152-4e79-825b-7abfc4602495', '0da7b865-1d9c-4053-b255-4dd77faa2e1c']","['path-tracing-reverse__JRmxAjE', 'path-tracing-reverse__HMmx24w', 'path-tracing-reverse__k5aKe2E', 'path-tracing-reverse__s8hFhZT', 'path-tracing-reverse__azjPixm']",0,"[778.868283, 317.714265, 855.003376, 187.353112, 210.562781]","[69.254919, 55.157044, 37.436767, 81.741657, 58.631387]",0.0,False,[]
grok-code-fast-1,polyglot-c-py,5,"['b9edcdc2-de44-4cfd-9c9f-f591c72ab802', 'f8ba3417-ba0e-4b06-8874-24f5f2e04043', '26610c59-e092-4e30-8263-2d73408b077c', '0f3bb954-0af3-4922-9dc1-be22bedeb80f', '4cda2590-856b-47f4-a88e-1709f0041087']","['polyglot-c-py__Dud6jbP', 'polyglot-c-py__gR4GEdP', 'polyglot-c-py__2nGhSwq', 'polyglot-c-py__nReBwUp', 'polyglot-c-py__b3XBzG8']",0,"[428.017157, 80.655392, 900.001487, 902.576206, 156.504425]","[22.782548, 17.220867, 42.306265, 33.091535, 32.069459]",0.0,False,[]
grok-code-fast-1,polyglot-rust-c,5,"['1a575449-6f93-48c1-873e-235602f611d3', '062ca169-0225-4aef-9012-6eeeac6c0327', 'cd462294-8aa2-4141-9b82-2b07a1034ed0', '8e1c3119-8c53-4383-a134-0eed538f5368', '19613bb6-a28e-40d7-bfdf-d90252c276bc']","['polyglot-rust-c__FkJoekS', 'polyglot-rust-c__V8FJoGP', 'polyglot-rust-c__3iRYz4y', 'polyglot-rust-c__6UuRJsK', 'polyglot-rust-c__2Ad5qPi']",0,"[143.00186, 134.266409, 276.300903, 60.939518, 134.311927]","[12.201226, 69.087899, 95.752038, 89.225538, 68.489134]",0.0,False,[]
grok-code-fast-1,port-compressor,5,"['2494010e-6cf2-4388-87b8-5a164f6fa909', 'b1100d68-0e07-496b-9cdb-615c581a86e5', 'ece02cc6-a3c5-4969-a7d3-b85ffc7f7368', '283d25bc-2e79-4301-840e-698575cec4e6', '57c092f6-9f79-45c6-a4a0-caa7c8e4657c']","['port-compressor__MQCdgdT', 'port-compressor__RkSAC8A', 'port-compressor__BVnRqmH', 'port-compressor__os3RZbi', 'port-compressor__5tG72EF']",0,"[3600.001048, 1578.648033, 1316.031081, 1162.637823, 1707.588556]","[97.684289, 105.25655, 19.012168, 36.285625, 142.310989]",0.0,False,[]
grok-code-fast-1,prove-plus-comm,5,"['e59958ca-45a7-49c9-aae9-400727717c94', 'f1ab02d9-2e8f-4016-9adb-a0aa62fe91f5', 'b14de3d6-fff4-4d05-a26f-e81a3eb314b4', '0fb02eae-38a9-4240-8a87-a5e4280652c5', 'd1e0c755-7e0b-4d11-85fc-37ea68f7fb90']","['prove-plus-comm__rStLf56', 'prove-plus-comm__ta8FryR', 'prove-plus-comm__kdc9yko', 'prove-plus-comm__jmRgFVg', 'prove-plus-comm__HfdM38n']",2,"[120.692465, 871.183531, 93.848716, 179.639355, 223.013114]","[46.770471, 26.018969, 42.003955, 86.931802, 134.079652]",0.4,False,"['b14de3d6-fff4-4d05-a26f-e81a3eb314b4', 'd1e0c755-7e0b-4d11-85fc-37ea68f7fb90']"
grok-code-fast-1,pypi-server,5,"['6ffea995-64ee-40bf-acfe-eef9119779a7', '7f85acbc-0f96-41c0-bbd7-1c79c3bdef0e', '9ecda2b6-6eb7-4bf9-a9d8-a6a96685873d', '43db5e39-7beb-404e-ad93-1ceda10aa853', '63248a7f-4a6c-4896-a9e5-7a7478ad32a9']","['pypi-server__xHaA4s8', 'pypi-server__h2boM2W', 'pypi-server__M7XmVZA', 'pypi-server__kWb8CVj', 'pypi-server__NmV84sb']",4,"[164.824983, 358.658308, 220.468185, 99.855592, 118.283497]","[36.256824, 101.3869, 48.472387, 117.31453, 14.320815]",0.8,True,"['6ffea995-64ee-40bf-acfe-eef9119779a7', '7f85acbc-0f96-41c0-bbd7-1c79c3bdef0e', '9ecda2b6-6eb7-4bf9-a9d8-a6a96685873d', '63248a7f-4a6c-4896-a9e5-7a7478ad32a9']"
grok-code-fast-1,pytorch-model-cli,5,"['6e41832a-5685-48bb-abaf-6c677ff659a6', 'a71688f3-d6ed-45dd-a6ac-e7d58162c60b', '1d6e26a9-bf0f-413d-ab38-9145a37eb8a8', 'acac0e33-8058-4f0e-8df6-8d3a509615cb', 'dac5886f-b7af-45b5-add6-b14513335287']","['pytorch-model-cli__oYptmN7', 'pytorch-model-cli__qHerKsZ', 'pytorch-model-cli__d4jQUDh', 'pytorch-model-cli__L96SLGq', 'pytorch-model-cli__2hrb8tj']",0,"[195.916782, 255.958622, 158.553553, 751.040226, 41.815983]","[83.184178, 142.35297, 85.360047, 72.756542, 95.539356]",0.0,False,[]
grok-code-fast-1,pytorch-model-recovery,5,"['5f47255a-e9ee-4db6-aced-a38e5ed437f6', 'd9153ded-2d0e-4aee-9922-933e6d6a59df', '5a72c8fa-0b3d-49ea-a9e3-945ac438d359', 'e95c6568-e2af-4706-af63-cf3299e21537', '71a69a77-ee48-4a65-b36b-4eeecf36c854']","['pytorch-model-recovery__BbRT9QX', 'pytorch-model-recovery__LATuwEk', 'pytorch-model-recovery__x9Zdc8z', 'pytorch-model-recovery__Ptg7DfN', 'pytorch-model-recovery__vEwEyvP']",4,"[388.586555, 165.028589, 751.082771, 210.826855, 907.022388]","[106.89135, 13.397015, 127.342524, 70.426528, 83.280276]",0.8,True,"['5f47255a-e9ee-4db6-aced-a38e5ed437f6', 'd9153ded-2d0e-4aee-9922-933e6d6a59df', '5a72c8fa-0b3d-49ea-a9e3-945ac438d359', 'e95c6568-e2af-4706-af63-cf3299e21537']"
grok-code-fast-1,qemu-alpine-ssh,5,"['346b266b-605c-4111-9355-09cb07bcb186', '498db6da-5bf1-43c2-9e3c-dad13471a78b', '13f6237b-93f8-40d3-a761-a1a272cc7eb2', '7ae7750e-4596-4b03-991b-a81632e6236f', 'b4ccc014-d359-43a0-bcfb-87db022f74d2']","['qemu-alpine-ssh__v4GJqdK', 'qemu-alpine-ssh__u8i2NtJ', 'qemu-alpine-ssh__rxHyTrJ', 'qemu-alpine-ssh__ScRQhGZ', 'qemu-alpine-ssh__GofMgPu']",0,"[169.544178, 126.480546, 438.084797, 613.068757, 224.318987]","[10.354197, 4.915091, 17.978124, 10.094561, 77.538749]",0.0,False,[]
grok-code-fast-1,qemu-startup,5,"['243c8c84-4993-4366-bc85-2760a725db0b', '342a6d2b-e1d9-429a-adf3-5c1287115a2c', '35888e4c-8afd-4d05-b235-7304a4b4ccce', 'baaec447-920a-48d3-8def-6d7e74554e17', '25041241-7c70-4d3b-88df-9a4fd0b2f253']","['qemu-startup__qn5mAoR', 'qemu-startup__PL4PuGv', 'qemu-startup__VzbLuTP', 'qemu-startup__GkCkBw2', 'qemu-startup__PEHZHBr']",0,"[214.288405, 134.143608, 502.770008, 77.342413, 110.70126]","[3.125929, 7.345084, 105.587193, 47.870168, 24.247513]",0.0,False,[]
grok-code-fast-1,regex-log,5,"['48faaa54-371a-4539-aa39-cbf013c15275', 'f6444afd-b425-49c9-a9b0-fa3b8ef2211c', '715fe238-1426-430a-a999-ebb63323271c', 'ef1f5c77-2c51-43d9-8967-865f54feabfb', 'a5625fff-9862-41ac-a2a3-7f0420fce703']","['regex-log__4962xam', 'regex-log__T4nXA3n', 'regex-log__n7unog9', 'regex-log__tsqiHxu', 'regex-log__VcydWAx']",0,"[78.786385, 113.024727, 53.534082, 54.823073, 72.708507]","[132.412973, 42.891422, 154.52592, 180.47473, 251.216783]",0.0,False,[]
grok-code-fast-1,reshard-c4-data,5,"['d7f9cdc8-9a63-489b-9a66-ff574eba5cb2', '51e5b942-8cac-49cc-a3b4-de1d565c6078', 'b8c6dc20-6abe-424a-9e90-9c479900ef23', '5cf8df3c-1403-4ada-bc71-535d42b2fd24', '2d148477-4c94-433f-acc4-13465f7906f0']","['reshard-c4-data__oLQAh3Z', 'reshard-c4-data__xua5YLF', 'reshard-c4-data__PTphgPY', 'reshard-c4-data__zAHXPEf', 'reshard-c4-data__rykk7Xs']",0,"[1012.044011, 209.462943, 228.425349, 426.803332, 152.232057]","[199.325842, 101.970378, 18.459695, 112.318368, 44.333447]",0.0,False,[]
grok-code-fast-1,reverse-engineering,5,"['af7fd4f3-e0ce-41f6-a564-8d9fc25b5adf', 'fb0bcbd7-f53d-47f1-b5d1-2b3c22ec8ba6', '70a666d1-0963-4c10-a6c3-291b59275f5b', '9ddb82b5-7d3a-409a-a40a-7fa36fb80648', '810dfa21-fb91-47e0-8a7a-12bbd39d4469']","['reverse-engineering__jK7gaks', 'reverse-engineering__6dtJEz7', 'reverse-engineering__yFKtugg', 'reverse-engineering__gkcJygp', 'reverse-engineering__EXCvXVN']",0,"[1829.960162, 773.107443, 567.980075, 751.386512, 560.183296]","[81.651312, 9.500349, 44.186821, 72.161544, 28.131895]",0.0,False,[]
grok-code-fast-1,run-pdp11-code,5,"['c026bb4f-9718-431e-80f8-a2a9705c6356', '0a4ae6e3-6cce-4e26-ab2d-5287e007dc31', 'e6bca75e-550b-4a78-ad5a-9753313964bc', '413c3716-d159-4468-9946-22a68b37ec0e', '6f88e697-5e8b-4aa2-b1d6-a977771d3126']","['run-pdp11-code__SEUBYxT', 'run-pdp11-code__3N3jjtt', 'run-pdp11-code__xGY39X2', 'run-pdp11-code__RSDY3ch', 'run-pdp11-code__DXpeFNV']",0,"[289.745059, 778.566592, 168.64466, 175.930435, 210.61015]","[79.636708, 306.307621, 26.190271, 24.59088, 26.316498]",0.0,False,[]
